"PaperID","CnfJ","Project","Topic","Description","Title","Year","SoftCopy","HardCopy","Link","Accepted","CondAccepted","Submitted","UndSubmission","InPress","FullPaper","Abstract"
"89","Invited Talks","Concerted Action Programme (COMAC-BME)","Accessibility","Conference in the framework of the Concerted Action programme on Technology and Blindness COMAC BME, Stuttgart, Germany, December 1991, 9 pages","Considerations for an integrated GUI environment accessible by blind people in the context of a UIMS architecture","1991","FALSE","FALSE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"90","Invited papers in international conferences","COST 219","Accessibility","In G. Astbrink (Ed), Proceedings of the 3rd COST 219 Conference, Dublin, Ireland, June 1992, 12 pages. Commission of the European Communities.","Access to ISDN services by people with Special Needs: User Interface Issues","1992","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@503fbbc6","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"91","Invited papers in international conferences","TIDE-CORE","Assistive Technology","First International HANDY-INSERTION Bi-annual Conference, Lyon, France, 17-18 November 1993, 10 pages","Towards a Single European Market for Rehabilitation (Assistive) Technology goods: Some critical issues","1993","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@55f45b92","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"92","Invited papers in international conferences","COST 219","Human-Computer Interaction","In R. Besson (Ed.), Proceedings of the 5th COST 219 Conference on ""Trends in technologies for disabled and elderly"", Tregastel, France, 7-8 1994, pp. 165-172. Brussels: Commission of the European Communities (ISBN 951-33-0004-8).","Human machine interface technology and interpersonal communication aids (6 pages)","1994","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"93","Invited papers in international conferences","TIDE-ACCESS","User Interface Design","In R. Heller (Eds.) Proceedings of the ACM Multimedia '95, NSF  Workshop on ""Adaptive Multimedia technologies for people with disabilities, San Francisco, USA, 10 November 1995, 11 pages. New York: ACM Press.","Towards Multimedia Interfaces for All: a New Generation of Tools Supporting Integration of Design-time and Run-time Adaptivity Methods","1995","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@109f5dd8","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"94","Invited Talks","COST 219","Assistive Technology","COST 219 Seminar on ""Databases and Information systems for people with disability, Madrid, Spain, 14 November 1995, 3 pages.","Towards Information sharing in rehabilitation field","1995","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"95","ICS-FORTH Technical Reports","TIDE-GUIB","UIMS","Technical Report, ICS-FORTH / TR-089, Heraklion, Crete, Greece, May 1993, 94 pages","Investigation of UIMS Architectures for the development of User Interfaces Concurrently Accessible by blind and sighted users","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"97","ICS-FORTH Technical Reports","TIDE-CORE","Modelling","Technical Report, ICS-FORTH / TR-090, June 1993, 95 pages","A Methodological Approach for Modelling the Rehabilitation Technology Market in Europe","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"98","ICS-FORTH Technical Reports","TIDE-CORE","Innovation","Technical Report , ICS-FORTH / TR-104, December 1993, 17 pages","A Conceptual Framework for determining critical aspects of innovation in the European Rehabilitation Technology market","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"99","ICS-FORTH Technical Reports","TIDE-CORE","Innovation","Technical Report, ICS-FORTH / TR 105, December 1993, 16 pages","On the determinants of innovation in the European Rehabilitation (Assisitive) Technology market","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"100","ICS-FORTH Technical Reports","TIDE-CORE","Assistive Technology","Technical Report, ICS-FORTH / TR 106, December 1993, 13 pages","Rehabilitation Technology product Taxonomy: A conceptual tool for analysing products and extracting demand determinants","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"101","ICS-FORTH Technical Reports","TIDE-CORE","Assistive Technology","ICS-FORTH / TR 107, December 1993, 17 pages","The demand, supply and provision system of the Rehabilitation Technology market in Europe: A modelling perspective","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"102","ICS-FORTH Technical Reports","TIDE-CORE","Modelling","ICS-FORTH / TR 108, December 1993, 13 pages","An analytical framework for modelling the Rehabilitation (Assistive) Technology Market in Europe","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"103","ICS-FORTH Technical Reports","TIDE-CORE","Assistive Technology","ICS-FORTH / TR 109, December 1993, 19 pages","Critical aspects of demand in the Assistive Technology market in Europe","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"104","ICS-FORTH Technical Reports","TIDE-CORE","Technology Transfer","ICS-FORTH / TR 110, December 1993, 19 pages","Technology Transfer and the Rehabilitation Technology Industry in Europe","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"105","ICS-FORTH Technical Reports","RACE","Accessibility","ICS-FORTH / TR 111, December 1993, 57 pages","A methodology for selecting interaction techniques for users with disabilities in the context of the B-ISDN environment","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"106","ICS-FORTH Technical Reports","TIDE-GUIB","User Interface Design","ICS-FORTH / TR 112, December 1993, 179 pages","Integrating able and disabled users in the user interface design process","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"107","ICS-FORTH Technical Reports","TIDE-ACCESS","Communication Aids","ICS-FORTH / TR 180, November 1996, 28 pages.","The ""User Vocabulary and Meaning Mapping Module"": A lexical Knowledge base for Communication Aids","1996","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"114","Other Technical Reports","","Pattern Recognition","Internal report on final year undergraduate project, University of kent, U.K., 119 pages","A pilot study on a data acquisition and pattern recognition system for use in the analysis of 24-hour electrocardiogram tape recordings","1981","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"115","Other Technical Reports","","Communication Aids","Ph.D. Thesis, University of Kent, U.K., 296 pages","A study of methodologies of Information Technology in the provision of communication aids for the speech impaired","1986","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"116","Other Technical Reports","HANDYNET","Multimedia Systems","Technical Report in the framework of the HELIOS-HANDYNET Study Group on Images and Graphics, CEC - DG V, Brussels, Belgium, December 1991, 8 pages","Multimedia presentation of information in an intelligent information system","1991","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@67fe380b","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"117","Other Technical Reports","HANDYNET","Accessibility","Technical Report in the framework of the HELIOS-HANDYNET Study group on Special Interfaces for Visually impaired and severely motor disabled persons, Brussels, Belgium, December 1991, 10 pages","Accessibility of Handy-Station by visually impaired people","1991","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@4a325eb9","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"118","Other Technical Reports","COST 219","Human-Computer Interaction","2nd Yearly Report CEU COST 219 WG4-5 Technology Trends, June 1994, 3 pages.","Man-Machine Interfaces","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"119","Other Technical Reports","HANDYNET","","Εκλογή Θεμάτων Κοινωνικής Πρόνοιας, Τριμηνιαία Περιοδική Εκδοση, ΕΠΠΣΚΕ, αρ. 93, Ιούνιος 1992, σελ 158-162.","Το Ευρωπαϊκό Σύστημα Πληροφόρησης HANDYNET στην Ελλάδα","1992","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"120","Books","Concerted Action Programme (COMAC-BME)","Graphical User Interfaces","Sponsored by the EC DGXII Concerted Action Programme on Technology and Blindness of the COMAC-BME, RNIB, UK, May  1991, 68 pages. ISBN: 0-901797-64-2.","Access to Graphical User Interfaces by Blind People","1991","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"121","Books","COST 219","Telecommunication services","Brussels, Belgium: EC DG XIII  COST 219 programme, January 1994, 58 pages.","Universal Access to Telecommunication Services in Europe - The Guy Gobut report.","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"122","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Telecommunication services","Book chapter, in ""Issues in Telecommunication and Disability"", in the framework of the COST 219 programme, editor Stephen von Techner, Brussels, Belgium, October 1991, pp.8-12 (ISBN 92-826-3128-1)","Recent Advances in Telecommunication Services and Systems","1991","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"123","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Telecommunication services","Book chapter in ""Issues in Telecommunication and Disability"", in the framework of the COST 219 programme, Brussels, Belgium, October 1991, pp. 141-156 (ISBN 92-826-3128-1).","Towards a Model of Terminal Design","1991","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"124","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Accessibility","Book chapter in ""Issues in Telecommunication and Disability"" in the framework of the COST 219 programme, Brussels, Belgium, October 1991, pp.396-416 (ISBN 92-826-3128-1).","Access to Pictorial Information by Blind People","1991","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"125","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Telecommunication services","Book chapter in ""Issues in Telecommunication and Disability"" in the framework of the COST 219 programme, Brussels, Belgium, October 1991, pp. 452-466 (ISBN 92-826-3128-1).","Technology Today and Tomorrow","1991","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"126","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Human-Computer Interaction","Book chapter in ""Telecommunications for all"" in the framework of the COST 219 programme, Luxembourg, pp. 205-220","Current trends in Man-Machine Interfaces: Potential Impact on People with Special Needs","1995","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"127","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Telecommunication services","Book chapter in ""Telecommunications for all"" in the framework of the COST 219 programme, Luxembourg, pp.28-40.","Trends in Telecommunication","1995","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"128","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Rehabilitation Teleinformatics","Book chapter in ""Telecommunications for all"" in the framework of the COST 219 programme, Luxembourg, pp. 262-268.","Impact on Network Developments on Users with Disabilities","1995","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"129","Invited chapters in encyclopaedias, established series, or books (peer reviewed)","COST 219","Metaphors","Book chapter in ""Telecommunications for all"" in the framework of the COST 219 programme, Luxembourg, pp. 245-261.","Multimedia Services and Applications in a Broadband environment","1995","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"130","Invited Talks","","Rehabilitation","Disability workshop for the AIM Pilot Phase programme, EC DGXIII, Brussels, Belgium, 5 pages.","Some aspects of rehabilitation","1987","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"131","Invited Talks","","Communication Aids","3rd Annual Conference of Occupational Therapists SIG in Microcomputers, Manchester, UK","Strategies for the provision of computer-based integrated teaching tools for Occupational Therapy","1987","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"132","Invited Talks","","Communication Aids","45th Annual Conference of the Hospital Physicists Association, Canterbury, UK","A model-driven study of system structure and vocabulary specification in assistive communication devices","1988","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"133","Invited Talks","HANDYNET","Information Systems","3rd European Symposium ""Europe Facing the Responsibility for people with Special Needs, Heraklion, Crete, Greece, 31 August - 3 September 1990, 5 pages","The Development of the HANDYNET European Information System for people with special needs in Greece","1990","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3dedb4a6","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"134","Invited Talks","","Rehabilitation Teleinformatics","International Conference in the framework of the HELIOS programme, Rhodes, Greece, 12-14 September 1990, 7 pages","Tele-Informatics as a Tool in the Process of the Socio-Economic Integration of People with Special Needs","1990","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@57f64f5e","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"135","Invited Talks","HANDYNET","Technical Aids","United Nations Workshop on Rehabilitation, Fagernes, Norway, 12-15 May 1991, 5 pages","An Overview of the Provision System for Technical Aids and Rehabilitation Engineering Solutions in Greece","1991","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@415e0bcb","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"136","Invited Talks","TIDE-GUIB","Accessibility","Επιστημονικό Συνέδριο Οφθαλμολογίας, Αθήνα, Ιανουάριος 1993, 7 σελίδες","Πρόσβαση ατόμων με προβλήματα όρασης σε προηγμένα υπολογιστικά συστήματα","1993","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@194152cf","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"137","Invited Talks","TIDE-CORE","Modelling","RESNA '93 Conference, Las Vegas, USA, 12-17 June 1993, 1 page","An approach to modelling the Rehabilitation Technology market in Europe","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"138","Invited Talks","COST 219","Telecommunication services","COST 219 Seminar, Budabest, Hungary, 9 November 1993","Universal Access to Telecommunication Services: The Guy Gobut Report","1993","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"139","Invited Talks","COST 219","Telecommunication services","Proceedings of the workshop on ""Elderly - Elderly, disabled and technology, CEU, DG V - DG XII,  Brussels, Belgium, 17-18 January 1994, pp 111-113.","Universal Access to telecommunication services in Europe: A review of critical issues","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"140","Invited Talks","HANDYNET","Information Systems","Plenary evaluation session on The HANDYNET System today and in the future, Cologne, Germany, 17-18 May 1994, 16 pages.","HANDYNET, a multimedia tool: The technological trrends in the provision of information","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"141","Invited Talks","HANDYNET","Information Systems","Conference on the European Policy for equal opportunities (CEU DG-V and ESAEA), Athens, Greece, 29-30 June 1994.","The national dimension in the development of the European HANDYNET System","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"142","Invited Talks","HANDYNET","Information Systems","1st European Conference on Thalassemia, Corfu, Greece, 26-28 June 1994, 8 pages.","The HANDYNET Initiative CEU-DG V","1994","FALSE","TRUE","null","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"143","Invited Talks","","Information Technology","4ο Πανελλήνιο Συνέδριο Γεροντολογίας-Γηριατρικής, Αθήνα, 14-16 Δεκεμβρίου 1995","Τεχνολογίες της πληροφορικής αξιοποιήσιμες από όλους","1995","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@49d98dc5","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"144","International Journals","","Assistive Technology","International Journal of Human-Computer Interaction, vol. 10(4), pp.297-326.","Employing Queueing Modelling in Intelligent Multimedia User Interfaces","1998","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@2c30b71f","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"145","International Journals","","Multimedia Systems","Computer Standards and Interfaces, Special Issue on Intelligent Multimedia Presentation Systems, Vol.18(6,7), December 1997, pp 509-514.","Adaptation in IMMPS as a Decisions Making Process","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1d81e101","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"146","Proceedings of major international conferences","","User Interfaces","1997 ACM International Conference on Intelligent User Interfaces, (IUI '97), Orlando, USA, 6-9 January 1997 (pp. 195-202). New York: ACM Press.","Decision Making in Intelligent User Interfaces","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@ec50f54","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"147","Proceedings of other established international conferences","","Modelling","BCS-FACS Workshop on Formal Aspects of the Human-Computer Interface, Sheffield, UK, 10-12 September 1996, pp. 143-150.","Modelling Interactions as Queues","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@bf71cec","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"148","Proceedings of major international conferences","","Multimedia Systems","12th European Conference on Artificial intelligence (ECAI '96) Workshop on  ""Towards a Standard Reference Model for Intelligent Presentation Systems, Budabest, Hungary, 13 August 1996, 4 pages.","Deciding ""What"", ""When"", ""Why"" and ""How"" to Adapt in Intelligent Multimedia Presentation Systems","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@22d6cac2","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"149","Invited papers in international conferences","TIDE-ACCESS","User Interfaces","Proceedings of the ACCESS Consortium Workshop on Unifitied Access to Computer Systems by people with Disabilities, London, U.K, 1 October 1996, 6 pages. London: RNIB.","Developing User Interfaces for All","1996","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"150","International Journals","TIDE-ACCESS","User Interface Design","International Journal of  Interacting with Computers, vol. 9(1), 1997, 73-104.","Supporting user adapted interface design: The USE-IT system","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@30cdae70","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"152","International Journals","TIDE-ACCESS","Expert  Systems","Expert Systems with Applications Journal, 12(2), pp 225-245.","Knowledge-based Support for User-Adapted Interaction Design","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@1654a892","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"153","International Journals","","Modelling","International Journal of Intelligent Systems, vol. 12(10), 1997, pp. 753-762.","Modelling Decisions in Intelligent User Interfaces","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@2577d6c8","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"155","Proceedings of major international conferences","","Human Factors","Contemporary Ergonomics 1997, The Ergonomics Society 1997 Annual Conference, (Taylor & Francis), Grantham, UK. 15-17 April 1997, pp. 504-509. London: Taylor & Francis.","Human Factors Knowledge Repository for Designing Accessible User Interfaces","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@3163987e","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"156","Articles in ERCIM News","TIDE-ACCESS","Accessibility","ERCIM NEWS, no 26, July 1996, pp 16-17","Access to Lexical Knowledge in Interpersonal Communication Aids","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@6c000e0c","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"163","Proceedings of major international conferences","","Non-Visual Interaction","2nd ACM/SIGGAPH Conference on Assistive Technologies (ASSETS '96), Vancouver, Canada, 11-12 April 1996, pp. 117-123. New York: ACM Press.","A Generic Direct Manipulation 3d-Auditory Environment for Hierarchical Navigation in Non-Visual Interaction","1996","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5f233b26","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"164","Proceedings of other established international conferences","","Educational Software","2nd Conference on Educational Computing, Athens, Greece, 11-13 November 1994, pp.225-230.","Word Processing for People with Special Needs","1994","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"165","Proceedings of other established international conferences","HORIZON","Educational Software","2nd Conference on Educational Computing, Athens, Greece, 11-13 November 1994, pp. 221-228.","An Augmented Educational Environment  for people with special needs","1994","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"166","Proceedings of other established international conferences","ACTS-AVANTI","Web Browsers","In G. Anogiannakis, C. Buhler & M. Soede (Eds), Proceedings of the 4th European Conference for the Advancement of Assistive Technology (AAATE '97), Porto Carras, Greece, 29 September - 2 october 1997, pp. 233-237. Amsterdam: IOS Press.","Developing Web Browsers Accessible to All: Supporting User-Adapted Interaction","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@44f9779c","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"167","Articles in ERCIM News","RACE","Accessibility","ERCIM NEWS, no 13, April 1993, pp 21-22","Accessibility of B-ISDN Terminals and Services by people with Special Needs","1993","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"168","Articles in ERCIM News","TIDE-GUIB","Accessibility","ERCIM NEWS no 14, July 1993, pp 23","Access to GUIs by Blind People","1993","FALSE","TRUE","null","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"170","Editorials in ERCIM News","","Information Society","ERCIM NEWS, no 28, Special Issue on Information Technology empowering Disabled and Elderly People, January 1997, pp 4-5.","Editorial: Disabled and Elderly people in the Information Society","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@6974a715","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"171","Articles in ERCIM News","","Robotics","ERCIM NEWS, no 28, Special Issue on Information technology empowering Disabled and Elderly People, January 1997, pp.14-15","Robotic Wheelchair Platform Navigation","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@5e8a459","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"172","Articles in ERCIM News","TIDE-ACCESS","User Interfaces","ERCIM NEWS no 28, Special Issue on Information technology empowering Disabled and Elderly People, January 1997, pp 22-23","Unified User Interface Development","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@43d455c9","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"173","Proceedings of major international conferences","TIDE-ACCESS","Human-Computer Interaction","In M.D. Harrison, & J.C. Torres (Eds), Proceedings of the 4th Eurographics Workshop on Design, Specification and Verification of Interactive Systems (DSV-IS '97), Granada, Spain, 4-6 June 1997, pp. 177-192. Berlin: Springer-Verlag.","Unifying Toolkit programming Layers: a Multi-purpose Toolkit Integration Module","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@4c9e9fb8","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"174","Proceedings of major international conferences","TIDE-ACCESS","User Interface Design","ACM Conference on Designing Interactive System: Processes, Practices, Methods and Techniques (DIS '97), Amsterdam, The Netherlands, 18-20 August 1997, pp.323-334. New York: ACM Press.","Designing user-adapted interfaces: The unified design method for transformable interactions","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@9ec531","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"175","Proceedings of major international conferences","TIDE-ACCESS","User Interface Design","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August (vol. 1, pp.465-468) HCI International '97], San Francisco, USA, 24-29 August 1997, pp. 465-468. Amsterdam: Elsevier, Elsevier Science.","Abstract Task Definition and Incremental Polymorphic Physical Instantiation: The Unified Interface Design Method","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@40147317","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"176","Proceedings of major international conferences","TIDE-ACCESS","Agents","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], USA, 24-29 August 1997, (vol. 1, pp. 461-464). Amsterdam: Elsevier, Elsevier Science.","Agent Classes For Managing Dialogue Control Specification Complexity: A Declarative Language Framework","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@210f0cc1","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"177","Proceedings of major international conferences","","User Interface Design","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds.), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, (vol. 1, pp.437-440). Amsterdam: Elsevier, Elsevier Science.","Interface Design for Disabled People: Eliciting User Centred Design Constraints","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@19542407","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"178","Proceedings of major international conferences","TIDE-ACCESS","Accessibility","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, (vol. 1, pp. 429-432). Amsterdam: Elsevier, Elsevier Science.","Embedding Scanning Techniques Accessible to Motor-Impaired users in the WINDOWS Object Library","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@6f95cd51","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"179","Proceedings of major international conferences","TIDE-ACCESS","Accessibility","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97), San Francisco, USA, 24-29 August 1997, vol. 1, pp. 469-472. Amsterdam: Elsevier, Elsevier Science.","User Interface Accessibility: A Retrospective of Current Standardisation Efforts","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@c7a977f","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"180","Proceedings of major international conferences","","Human-Computer Interaction","In G. Salvendy, m.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, vol. 1, pp. 473-476. Amsterdam: Elsevier, Elsevier Science.","Towards the Next Generation of UIST: Developing for all Users","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@55caeb35","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
"181","Proceedings of major international conferences","TIDE-ACCESS","Human-Computer Interaction","In G. Salvendy, M.J. Smith & R.J. Koubek (Eds), Design of Computing Systems: Cognitive Considerations [Proceedings of the 7th International Conference on Human-Computer Interaction (HCI International '97)], San Francisco, USA, 24-29 August 1997, vol. 1, pp. 453-456. Amsterdam: Elsevier, Elsevier Science.","Software Architecture for Transformable Interface Implementations: Building User-Adapted Interactions","1997","TRUE","TRUE","net.ucanaccess.jdbc.UcanaccessBlob@6d868997","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE"
